time,node,url,network_id,messages_per_second,is_healthy
1648871400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.6,TRUE
1648872000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1648872600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.3,TRUE
1648873200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.5,TRUE
1648873800,HORNET,http://54.177.214.21,chrysalis-mainnet,16.7,TRUE
1648874400,HORNET,http://54.177.214.21,chrysalis-mainnet,10.8,TRUE
1648875000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1648875600,HORNET,http://54.177.214.21,chrysalis-mainnet,15,TRUE
1648876200,HORNET,http://54.177.214.21,chrysalis-mainnet,16.3,TRUE
1648876800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.6,TRUE
1648877400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1648878000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1648878600,HORNET,http://54.177.214.21,chrysalis-mainnet,21.7,TRUE
1648879200,HORNET,http://54.177.214.21,chrysalis-mainnet,9,TRUE
1648879800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1648880400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1648881000,HORNET,http://54.177.214.21,chrysalis-mainnet,11.7,TRUE
1648881600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1648882200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.9,TRUE
1648882800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1648883400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.5,TRUE
1648884000,HORNET,http://54.177.214.21,chrysalis-mainnet,21.1,TRUE
1648884600,HORNET,http://54.177.214.21,chrysalis-mainnet,7.1,TRUE
1648885200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1648885800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.7,TRUE
1648886400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1648887000,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1648887600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1648888200,HORNET,http://54.177.214.21,chrysalis-mainnet,12,TRUE
1648888800,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1648889400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
1648890000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1648890600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.4,TRUE
1648891200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1648891800,HORNET,http://54.177.214.21,chrysalis-mainnet,15,TRUE
1648892400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.6,TRUE
1648893000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1648893600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.1,TRUE
1648894200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1648894800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.3,TRUE
1648895400,HORNET,http://54.177.214.21,chrysalis-mainnet,10.1,TRUE
1648896000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1648896600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.2,TRUE
1648897200,HORNET,http://54.177.214.21,chrysalis-mainnet,22.8,TRUE
1648897800,HORNET,http://54.177.214.21,chrysalis-mainnet,3.2,TRUE
1648898400,HORNET,http://54.177.214.21,chrysalis-mainnet,0,FALSE
1648899000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1648899600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1648900200,HORNET,http://54.177.214.21,chrysalis-mainnet,18.8,TRUE
1648900800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.2,TRUE
1648901400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.3,TRUE
1648902000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.3,TRUE
1648902600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.6,TRUE
1648903200,HORNET,http://54.177.214.21,chrysalis-mainnet,8.2,TRUE
1648903800,HORNET,http://54.177.214.21,chrysalis-mainnet,16.1,TRUE
1648904400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.2,TRUE
1648905000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.7,TRUE
1648905600,HORNET,http://54.177.214.21,chrysalis-mainnet,7.7,TRUE
1648906200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1648906800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.7,TRUE
1648907400,HORNET,http://54.177.214.21,chrysalis-mainnet,19,TRUE
1648908000,HORNET,http://54.177.214.21,chrysalis-mainnet,8,TRUE
1648908600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1648909200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1648909800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.6,TRUE
1648910400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1648911000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1648911600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.2,TRUE
1648912200,HORNET,http://54.177.214.21,chrysalis-mainnet,19.7,TRUE
1648912800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.7,TRUE
1648913400,HORNET,http://54.177.214.21,chrysalis-mainnet,16.6,TRUE
1648914000,HORNET,http://54.177.214.21,chrysalis-mainnet,11.8,TRUE
1648914600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.3,TRUE
1648915200,HORNET,http://54.177.214.21,chrysalis-mainnet,16.2,TRUE
1648915800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.9,TRUE
1648916400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1648917000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.5,TRUE
1648917600,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1648918200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1648918800,HORNET,http://54.177.214.21,chrysalis-mainnet,8.9,TRUE
1648919400,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1648920000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1648920600,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1648921200,HORNET,http://54.177.214.21,chrysalis-mainnet,2.8,TRUE
1648921800,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1648922400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1648923000,HORNET,http://54.177.214.21,chrysalis-mainnet,11.2,TRUE
1648923600,HORNET,http://54.177.214.21,chrysalis-mainnet,21.5,TRUE
1648924200,HORNET,http://54.177.214.21,chrysalis-mainnet,6.8,TRUE
1648924800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.4,TRUE
1648925400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.8,TRUE
1648926000,HORNET,http://54.177.214.21,chrysalis-mainnet,1.2,TRUE
1648926600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1648927200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.6,TRUE
1648927800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1648928400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1648929000,HORNET,http://54.177.214.21,chrysalis-mainnet,6.8,TRUE
1648929600,HORNET,http://54.177.214.21,chrysalis-mainnet,0,FALSE
1648930200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1648930800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.8,TRUE
1648931400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.7,TRUE
1648932000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1648932600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1648933200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1648933800,HORNET,http://54.177.214.21,chrysalis-mainnet,16.9,TRUE
1648934400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1648935000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1648935600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1648936200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1648936800,HORNET,http://54.177.214.21,chrysalis-mainnet,17,TRUE
1648937400,HORNET,http://54.177.214.21,chrysalis-mainnet,10.1,TRUE
1648938000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
1648938600,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1648939200,HORNET,http://54.177.214.21,chrysalis-mainnet,3.1,TRUE
1648939800,HORNET,http://54.177.214.21,chrysalis-mainnet,5.1,TRUE
1648940400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.2,TRUE
1648941000,HORNET,http://54.177.214.21,chrysalis-mainnet,15,TRUE
1648941600,HORNET,http://54.177.214.21,chrysalis-mainnet,19,TRUE
1648942200,HORNET,http://54.177.214.21,chrysalis-mainnet,10.2,TRUE
1648942800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.9,TRUE
1648943400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1648944000,HORNET,http://54.177.214.21,chrysalis-mainnet,18.5,TRUE
1648944600,HORNET,http://54.177.214.21,chrysalis-mainnet,9.6,TRUE
1648945200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.3,TRUE
1648945800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.9,TRUE
1648946400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.5,TRUE
1648947000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.8,TRUE
1648947600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1648948200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1648948800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.2,TRUE
1648949400,HORNET,http://54.177.214.21,chrysalis-mainnet,15,TRUE
1648950000,HORNET,http://54.177.214.21,chrysalis-mainnet,8.6,TRUE
1648950600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.2,TRUE
1648951200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1648951800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.8,TRUE
1648952400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1648953000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1648953600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.4,TRUE
1648954200,HORNET,http://54.177.214.21,chrysalis-mainnet,19.4,TRUE
1648954800,HORNET,http://54.177.214.21,chrysalis-mainnet,7.7,TRUE
1648955400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.5,TRUE
1648956000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1648956600,HORNET,http://54.177.214.21,chrysalis-mainnet,16.1,TRUE
1648957200,HORNET,http://54.177.214.21,chrysalis-mainnet,18.3,TRUE
1648957800,HORNET,http://54.177.214.21,chrysalis-mainnet,10.1,TRUE
1648958400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.2,TRUE
1648959000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1648960200,HORNET,http://54.177.214.21,chrysalis-mainnet,7.3,TRUE
1648960800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1648961400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1648962000,HORNET,http://54.177.214.21,chrysalis-mainnet,16,TRUE
1648962600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1648963200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.9,TRUE
1648963800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.7,TRUE
1648964400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1648965000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1648965600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.5,TRUE
1648966200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1648966800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1648967400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1648968000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1648968600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1648969200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
1648969800,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1648970400,HORNET,http://54.177.214.21,chrysalis-mainnet,17.1,TRUE
1648971000,HORNET,http://54.177.214.21,chrysalis-mainnet,10.5,TRUE
1648971600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1648972200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.9,TRUE
1648972800,HORNET,http://54.177.214.21,chrysalis-mainnet,22.5,TRUE
1648973400,HORNET,http://54.177.214.21,chrysalis-mainnet,5.2,TRUE
1648974000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1648974600,HORNET,http://54.177.214.21,chrysalis-mainnet,15.3,TRUE
1648975200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1648975800,HORNET,http://54.177.214.21,chrysalis-mainnet,10.3,TRUE
1648976400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.3,TRUE
1648977000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.9,TRUE
1648977600,HORNET,http://54.177.214.21,chrysalis-mainnet,17.5,TRUE
1648978200,HORNET,http://54.177.214.21,chrysalis-mainnet,9.9,TRUE
1648978800,HORNET,http://54.177.214.21,chrysalis-mainnet,15,TRUE
1648979400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.5,TRUE
1648980000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.2,TRUE
1648980600,HORNET,http://54.177.214.21,chrysalis-mainnet,23,TRUE
1648981200,HORNET,http://54.177.214.21,chrysalis-mainnet,7.9,TRUE
1648981800,HORNET,http://54.177.214.21,chrysalis-mainnet,16.4,TRUE
1648982400,HORNET,http://54.177.214.21,chrysalis-mainnet,16,TRUE
1648983000,HORNET,http://54.177.214.21,chrysalis-mainnet,18.3,TRUE
1648983600,HORNET,http://54.177.214.21,chrysalis-mainnet,8.9,TRUE
1648984200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.8,TRUE
1648984800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1648985400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.2,TRUE
1648986000,HORNET,http://54.177.214.21,chrysalis-mainnet,19.5,TRUE
1648986600,HORNET,http://54.177.214.21,chrysalis-mainnet,8.4,TRUE
1648987200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.2,TRUE
1648987800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1648988400,HORNET,http://54.177.214.21,chrysalis-mainnet,9.1,TRUE
1648989000,HORNET,http://54.177.214.21,chrysalis-mainnet,10,TRUE
1648989600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1648990200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1648990800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1648991400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.2,TRUE
1648992000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1648992600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.2,TRUE
1648993200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.8,TRUE
1648993800,HORNET,http://54.177.214.21,chrysalis-mainnet,16.4,TRUE
1648994400,HORNET,http://54.177.214.21,chrysalis-mainnet,11.1,TRUE
1648995000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1648995600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1648996200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.4,TRUE
1648996800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1648997400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1648998000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1648998600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.5,TRUE
1648999200,HORNET,http://54.177.214.21,chrysalis-mainnet,17.1,TRUE
1648999800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.6,TRUE
1649000400,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1649001000,HORNET,http://54.177.214.21,chrysalis-mainnet,17.6,TRUE
1649001600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.1,TRUE
1649002200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.8,TRUE
1649002800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1649003400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1649004000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.4,TRUE
1649004600,HORNET,http://54.177.214.21,chrysalis-mainnet,6.7,TRUE
1649005200,HORNET,http://54.177.214.21,chrysalis-mainnet,12,TRUE
1649005800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649006400,HORNET,http://54.177.214.21,chrysalis-mainnet,16.9,TRUE
1649007000,HORNET,http://54.177.214.21,chrysalis-mainnet,9.3,TRUE
1649007600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.3,TRUE
1649008200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.9,TRUE
1649008800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649009400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649010000,HORNET,http://54.177.214.21,chrysalis-mainnet,16.2,TRUE
1649010600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1649011200,HORNET,http://54.177.214.21,chrysalis-mainnet,9.3,TRUE
1649011800,HORNET,http://54.177.214.21,chrysalis-mainnet,17.5,TRUE
1649012400,HORNET,http://54.177.214.21,chrysalis-mainnet,13,TRUE
1649013000,HORNET,http://54.177.214.21,chrysalis-mainnet,10.5,TRUE
1649013600,HORNET,http://54.177.214.21,chrysalis-mainnet,12,TRUE
1649014200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1649014800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.5,TRUE
1649015400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1649016000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649016600,HORNET,http://54.177.214.21,chrysalis-mainnet,17.4,TRUE
1649017200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1649017800,HORNET,http://54.177.214.21,chrysalis-mainnet,8.3,TRUE
1649018400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1649019000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1649019600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1649020200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.9,TRUE
1649020800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.8,TRUE
1649021400,HORNET,http://54.177.214.21,chrysalis-mainnet,15,TRUE
1649022000,HORNET,http://54.177.214.21,chrysalis-mainnet,19.9,TRUE
1649022600,HORNET,http://54.177.214.21,chrysalis-mainnet,11.7,TRUE
1649023200,HORNET,http://54.177.214.21,chrysalis-mainnet,10.3,TRUE
1649023800,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1649024400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1649025000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1649025600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.2,TRUE
1649026200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.4,TRUE
1649026800,HORNET,http://54.177.214.21,chrysalis-mainnet,11,TRUE
1649027400,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1649028000,HORNET,http://54.177.214.21,chrysalis-mainnet,8.6,TRUE
1649028600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649029200,HORNET,http://54.177.214.21,chrysalis-mainnet,10.2,TRUE
1649029800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.8,TRUE
1649030400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1649031000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1649031600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.2,TRUE
1649032200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1649032800,HORNET,http://54.177.214.21,chrysalis-mainnet,16.2,TRUE
1649033400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1649034000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649034600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649035200,HORNET,http://54.177.214.21,chrysalis-mainnet,17.7,TRUE
1649035800,HORNET,http://54.177.214.21,chrysalis-mainnet,12.4,TRUE
1649036400,HORNET,http://54.177.214.21,chrysalis-mainnet,10.2,TRUE
1649037000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1649037600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.6,TRUE
1649038200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649038800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1649039400,HORNET,http://54.177.214.21,chrysalis-mainnet,12,TRUE
1649040000,HORNET,http://54.177.214.21,chrysalis-mainnet,16.9,TRUE
1649040600,HORNET,http://54.177.214.21,chrysalis-mainnet,17.2,TRUE
1649041200,HORNET,http://54.177.214.21,chrysalis-mainnet,10,TRUE
1649041800,HORNET,http://54.177.214.21,chrysalis-mainnet,10,TRUE
1649042400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.1,TRUE
1649043000,HORNET,http://54.177.214.21,chrysalis-mainnet,10.8,TRUE
1649043600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.2,TRUE
1649044200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
1649044800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.8,TRUE
1649045400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.2,TRUE
1649046000,HORNET,http://54.177.214.21,chrysalis-mainnet,15.1,TRUE
1649046600,HORNET,http://54.177.214.21,chrysalis-mainnet,9.3,TRUE
1649047200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.7,TRUE
1649047800,HORNET,http://54.177.214.21,chrysalis-mainnet,15.3,TRUE
1649048400,HORNET,http://54.177.214.21,chrysalis-mainnet,15.2,TRUE
1649049000,HORNET,http://54.177.214.21,chrysalis-mainnet,14.8,TRUE
1649049600,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649050200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.6,TRUE
1649050800,HORNET,http://54.177.214.21,chrysalis-mainnet,14.2,TRUE
1649051400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.9,TRUE
1649052000,HORNET,http://54.177.214.21,chrysalis-mainnet,18.7,TRUE
1649052600,HORNET,http://54.177.214.21,chrysalis-mainnet,10.7,TRUE
1649053200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1649053800,HORNET,http://54.177.214.21,chrysalis-mainnet,16.5,TRUE
1649054400,HORNET,http://54.177.214.21,chrysalis-mainnet,16.2,TRUE
1649055000,HORNET,http://54.177.214.21,chrysalis-mainnet,20.1,TRUE
1649055600,HORNET,http://54.177.214.21,chrysalis-mainnet,7.1,TRUE
1649056200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.3,TRUE
1649056800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.3,TRUE
1649057400,HORNET,http://54.177.214.21,chrysalis-mainnet,1,TRUE
1649058000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.2,TRUE
1649058600,HORNET,http://54.177.214.21,chrysalis-mainnet,10.4,TRUE
1649059200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.5,TRUE
1649059800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.9,TRUE
1649060400,HORNET,http://54.177.214.21,chrysalis-mainnet,5.9,TRUE
1649061000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649061600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1649062200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649062800,HORNET,http://54.177.214.21,chrysalis-mainnet,16.5,TRUE
1649063400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.6,TRUE
1649064000,HORNET,http://54.177.214.21,chrysalis-mainnet,14,TRUE
1649064600,HORNET,http://54.177.214.21,chrysalis-mainnet,14.9,TRUE
1649065200,HORNET,http://54.177.214.21,chrysalis-mainnet,15.7,TRUE
1649065800,HORNET,http://54.177.214.21,chrysalis-mainnet,10,TRUE
1649066400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1649067000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1649067600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649068200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.9,TRUE
1649068800,HORNET,http://54.177.214.21,chrysalis-mainnet,9.4,TRUE
1649069400,HORNET,http://54.177.214.21,chrysalis-mainnet,14.8,TRUE
1649070000,HORNET,http://54.177.214.21,chrysalis-mainnet,11.8,TRUE
1649070600,HORNET,http://54.177.214.21,chrysalis-mainnet,4.2,TRUE
1649071200,HORNET,http://54.177.214.21,chrysalis-mainnet,12.3,TRUE
1649071800,HORNET,http://54.177.214.21,chrysalis-mainnet,19.3,TRUE
1649072400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.6,TRUE
1649073000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.2,TRUE
1649073600,HORNET,http://54.177.214.21,chrysalis-mainnet,13.8,TRUE
1649074200,HORNET,http://54.177.214.21,chrysalis-mainnet,11.8,TRUE
1649074800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.7,TRUE
1649075400,HORNET,http://54.177.214.21,chrysalis-mainnet,18.7,TRUE
1649076000,HORNET,http://54.177.214.21,chrysalis-mainnet,9.5,TRUE
1649076600,HORNET,http://54.177.214.21,chrysalis-mainnet,10.6,TRUE
1649077200,HORNET,http://54.177.214.21,chrysalis-mainnet,13.3,TRUE
1649077800,HORNET,http://54.177.214.21,chrysalis-mainnet,11.8,TRUE
1649078400,HORNET,http://54.177.214.21,chrysalis-mainnet,12.7,TRUE
1649079000,HORNET,http://54.177.214.21,chrysalis-mainnet,12.1,TRUE
1649079600,HORNET,http://54.177.214.21,chrysalis-mainnet,10,TRUE
1649080200,HORNET,http://54.177.214.21,chrysalis-mainnet,14.3,TRUE
1649080800,HORNET,http://54.177.214.21,chrysalis-mainnet,13.5,TRUE
1649081400,HORNET,http://54.177.214.21,chrysalis-mainnet,13.1,TRUE
1649082000,HORNET,http://54.177.214.21,chrysalis-mainnet,13.7,TRUE
